201502,2호선,충정로,238402,46694,257573,46302
201502,2호선,용답,48283,13586,47750,13693
201502,2호선,신답,24449,8413,28756,9002
201502,2호선,신설동,76305,29380,72275,29097
201502,2호선,도림천,18694,4902,20749,5650
201502,2호선,양천구청,144996,37086,155749,37708
201502,2호선,신정네거리,226443,51728,225133,51964
201502,2호선,용두,39099,19762,41266,21911
201502,3호선,지축,22104,9516,22679,10970
201502,3호선,구파발,354462,70714,278320,63557
201502,3호선,연신내,856020,206455,805846,199496
201502,3호선,불광,362008,118503,399546,129492
201502,3호선,녹번,317849,70738,265271,70004
201502,3호선,홍제,390952,126837,360491,125641
201502,3호선,무악재,82633,29044,78355,31228
201502,3호선,독립문,129909,61043,133573,60354
201502,3호선,경복궁,519413,74563,566757,73051
201502,3호선,안국,577719,109990,633488,119071
201502,3호선,종로3가,158539,69170,224875,75443
201502,3호선,을지로3가,176529,51817,207429,51841
201502,3호선,충무로,33,0,0,0
201502,3호선,동대입구,230500,28586,258365,30462
201502,3호선,약수,301116,73858,284746,71535
201502,3호선,금호,160313,43745,145343,42881
201502,3호선,옥수,216097,47083,223786,47983
201502,3호선,압구정,862162,121892,961129,120780
201502,3호선,신사,770662,64623,836957,62757
201502,3호선,잠원,120740,27578,116884,26890
201502,3호선,고속터미널,1515282,157633,1587968,155562
201502,3호선,교대,294210,51556,220079,35305
201502,3호선,남부터미널,873505,107418,905785,107536
201502,3호선,양재,920993,132391,987194,133855
201502,3호선,매봉,252471,45427,239508,41124
201502,3호선,도곡,171007,24173,159695,19916
201502,3호선,대치,265344,46637,246469,44168
201502,3호선,학여울,92955,12679,95763,12208
201502,3호선,대청,239623,41627,207882,39118
201502,3호선,일원,191141,50165,203492,51336
201502,3호선,수서,249813,65544,257937,64697
201502,3호선,가락시장,180526,51844,163561,49826
201502,3호선,경찰병원,156984,29654,154094,30184
201502,3호선,오금,152075,19485,133364,18152
201502,4호선,당고개,264621,78490,245399,77635
201502,4호선,상계,463887,97820,409109,96427
201502,4호선,노원,549909,76809,622497,75295
201502,4호선,창동,624547,154597,682739,161467
201502,4호선,쌍문,731522,139285,614475,133262
201502,4호선,수유(강북구청),966727,210406,937409,209952
201502,4호선,미아,374126,110418,330801,109425
201502,4호선,미아사거리,734314,159261,704833,160067
201502,4호선,길음,578760,124408,540495,125645
201502,4호선,성신여대입구,581866,87847,535094,83571
201502,4호선,한성대입구,333124,67775,319482,67278
201502,4호선,혜화,1018861,106684,1072686,106891
201502,4호선,동대문,501754,113216,526599,107637
201502,4호선,동대문역사문화공원,536812,57697,484536,52697
201502,4호선,충무로,705797,111239,733688,112753
201502,4호선,명동,1070953,61456,1176132,63305
201502,4호선,회현,568369,149295,609722,148638
201502,4호선,서울역,234094,31805,457023,41074
201502,4호선,숙대입구,363929,51640,356933,49004
201502,4호선,삼각지,114606,27059,147219,30162
201502,4호선,신용산,296036,44640,321672,44588
201502,4호선,이촌,204543,36736,227459,39145
201502,4호선,동작,42275,14963,45410,14509
201502,4호선,총신대입구,470831,117433,531464,124197
201502,4호선,사당,764734,79773,593064,79490
201502,4호선,남태령,27563,6818,19019,6359
201502,5호선,방화,148161,37068,141728,35775
201502,5호선,개화산,121134,27129,111320,24996
201502,5호선,김포공항,189872,23267,164682,22273
201502,5호선,송정,222501,54116,219209,56669
201502,5호선,마곡,59975,10164,48700,9440
201502,5호선,발산,232639,43778,231525,41915
201502,5호선,우장산,339470,60079,329853,62182
201502,5호선,화곡,627384,109982,571880,106523
201502,5호선,까치산,644827,122783,606028,123046
201502,5호선,신정,315999,46062,248385,44607
201502,5호선,목동,419294,68863,439083,70972
201502,5호선,오목교,612918,67985,656403,65865
201502,5호선,양평,130212,23936,131667,24065
201502,5호선,영등포구청,66739,16047,68193,16168
201502,5호선,영등포시장,141944,61922,159194,62200
201502,5호선,신길,63002,9041,74374,9940
201502,5호선,여의도,500600,43388,546361,42146
201502,5호선,여의나루,164909,22383,174528,22733
201502,5호선,마포,306914,51553,324415,51315
201502,5호선,공덕,289501,39779,308484,36854
201502,5호선,애오개,123244,30301,126428,28896
201502,5호선,충정로,100036,13798,102332,14773
201502,5호선,서대문,344662,62697,357513,60554
201502,5호선,광화문,831707,69014,860533,66748
201502,5호선,종로3가,261820,104795,257725,108078
201502,5호선,을지로4가,93308,31552,104194,29695
201502,5호선,동대문역사문화공원,69468,11984,83156,13040
201502,5호선,청구,92495,23068,89630,18568
201502,5호선,신금호,105815,28001,104893,32067
201502,5호선,행당,173904,39395,150987,35630
201502,5호선,왕십리(성동구청),111323,20979,140132,20184
201502,5호선,마장,121960,39442,117150,39372
201502,5호선,답십리,353196,68098,322140,66543
201502,5호선,장한평,389531,78313,389092,79455
201502,5호선,군자,238426,28947,265327,31981
201502,5호선,아차산,298989,73972,284663,66666
201502,5호선,광나루,328315,53033,291452,51752
201502,5호선,천호,461750,122114,492220,129171
201502,5호선,강동,421522,75351,349819,67382
201502,5호선,길동,149242,44217,158810,45880
201502,5호선,굽은다리,195328,47642,184504,43415
201502,5호선,명일,186648,50991,183378,51847
201502,5호선,고덕,166919,46955,167746,45185
201502,5호선,상일동,253390,55621,207396,53673
201502,5호선,둔촌동,273589,61375,273119,64450
201502,5호선,올림픽공원,134687,24753,135846,21198
201502,5호선,방이,145308,33369,147731,33229
201502,5호선,오금,82880,13866,82927,13422
201502,5호선,개롱,141472,33537,139497,34032
201502,5호선,거여,143115,39791,133455,37496
201502,5호선,마천,112271,42631,112377,45819
201502,6호선,응암,355210,84474,346580,83185
201502,6호선,역촌,66887,25396,82022,24238
201502,6호선,불광,119139,30840,113451,24372
201502,6호선,독바위,56425,16188,60384,19556
201502,6호선,구산,155436,41749,107179,43016
201502,6호선,새절,264829,64237,248993,65421
201502,6호선,증산,212053,55848,196369,55207
201502,6호선,디지털미디어시티,329019,50367,360953,50705
201502,6호선,월드컵경기장,121884,39664,130751,39274
201502,6호선,마포구청,281397,67818,240296,63479
201502,6호선,망원,236654,67251,253535,71510
201502,6호선,합정,244815,27112,276409,28198
201502,6호선,상수,236329,18542,274390,19154
201502,6호선,광흥창,184732,50611,178176,48991
201502,6호선,대흥,166970,36726,178427,37331
201502,6호선,공덕,379116,59988,374023,56941
201502,6호선,효창공원앞,156562,39249,149145,38296
201502,6호선,삼각지,173456,16753,132737,13635
201502,6호선,녹사평(용산구청),167812,17836,186991,17929
201502,6호선,이태원,401101,32541,449092,34072
201502,6호선,한강진,137986,11471,166831,11463
201502,6호선,버티고개,49884,11688,47907,12982
201502,6호선,약수,72738,17817,74902,15821
201502,6호선,청구,66465,12585,69687,16076
201502,6호선,신당,170074,30394,171735,30111
201502,6호선,동묘앞,185137,56702,184354,52230
201502,6호선,창신,65379,14486,51029,13428
201502,6호선,보문,179575,31946,156799,30672
201502,6호선,안암,279563,26848,285451,26145
201502,6호선,고려대,200296,30449,195761,30668
201502,6호선,월곡,247018,58445,234306,58675
201502,6호선,상월곡,123903,32037,108451,31116
201502,6호선,돌곶이,193460,46034,173238,45528
201502,6호선,석계,273551,59660,273052,59982
201502,6호선,태릉입구,104361,21413,116436,21270
201502,6호선,화랑대,267735,36627,197868,33772
201502,6호선,봉화산(서울의료원),196780,41579,183514,41334
201502,7호선,장암,54756,6316,17886,3646
201502,7호선,도봉산,245402,49587,226788,50167
201502,7호선,수락산,297175,71971,282117,72062
201502,7호선,마들,246340,60015,221381,57191
201502,7호선,노원,477980,90337,521804,90827
201502,7호선,중계,317309,75657,284114,72611
201502,7호선,하계,440724,85118,412475,80088
201502,7호선,공릉,259874,54950,257147,55246
201502,7호선,태릉입구,174147,30050,161266,27205
201502,7호선,먹골,221135,46272,210185,46462
201502,7호선,중화,259524,49516,244657,48550
201502,7호선,상봉,407558,58360,379583,54984
201502,7호선,면목,319591,66211,305085,67056
201502,7호선,사가정,356111,73189,342581,73030
201502,7호선,용마산,127170,28496,118112,30713
201502,7호선,중곡,210581,49445,190360,50548
201502,7호선,군자,315929,61707,234585,46674
201502,7호선,어린이대공원,306099,34377,301718,32878
201502,7호선,건대입구,406442,43333,440056,39337
201502,7호선,뚝섬유원지,168597,30306,161025,30297
201502,7호선,청담,527360,66723,608482,64717
201502,7호선,강남구청,400192,44307,437128,43762
201502,7호선,학동,537717,56559,595787,54063
201502,7호선,논현,462488,44409,515131,44054
201502,7호선,반포,141315,25230,133177,23921
201502,7호선,고속터미널,544479,63462,460608,56689
201502,7호선,내방,303183,51692,316622,50998
201502,7호선,이수,379749,64378,376980,62128
201502,7호선,남성,237034,54981,214540,55244
201502,7호선,숭실대입구,313551,48875,304731,50249
201502,7호선,상도,234336,49735,219426,47704
201502,7호선,장승배기,219710,60155,209180,60908
201502,7호선,신대방삼거리,333331,75490,311870,75779
201502,7호선,보라매,207869,36595,207756,36215
201502,7호선,신풍,252562,54789,235856,55122
201502,7호선,대림,274048,29925,277272,29323
201502,7호선,남구로,378651,50573,391171,52172
201502,7호선,가산디지털단지,991971,60627,993047,57877
201502,7호선,철산,570901,78324,573066,77465
201502,7호선,광명사거리,607860,118163,580110,119559
201502,7호선,천왕,167180,34864,149809,34332
201502,7호선,온수,241727,26306,226795,26777
201502,7호선,까치울,119333,14787,104714,14172
201502,7호선,부천종합운동장,120235,12388,109241,12342
201502,7호선,춘의,172373,18357,167757,17679
201502,7호선,신중동,319549,35107,316494,34066
201502,7호선,부천시청,282919,32429,287980,31842
